location,target,unit,type,bin_start_incl,bin_end_notincl,value
HHS Region 10,4 wk ahead,percent,Bin,1.9,2,0.024754188390633466
HHS Region 10,4 wk ahead,percent,Bin,2,2.1,0.02512241949286007
HHS Region 10,4 wk ahead,percent,Bin,2.1,2.2,0.02540351350364711
HHS Region 10,4 wk ahead,percent,Bin,2.2,2.3,0.02560290897526205
HHS Region 10,4 wk ahead,percent,Bin,2.3,2.4,0.02572450896141432
HHS Region 10,4 wk ahead,percent,Bin,2.4,2.5,0.025770742410857257
HHS Region 10,4 wk ahead,percent,Bin,2.5,2.6,0.025741911340492803
HHS Region 10,4 wk ahead,percent,Bin,2.6,2.7,0.025636048599643843
HHS Region 10,4 wk ahead,percent,Bin,2.7,2.8,0.02544945700999954
HHS Region 10,4 wk ahead,percent,Bin,2.8,2.9,0.02517684830704259
HHS Region 10,4 wk ahead,percent,Bin,2.9,3,0.02481203903120397
HHS Region 10,4 wk ahead,percent,Bin,3,3.1,0.024348585854221005
HHS Region 10,4 wk ahead,percent,Bin,3.1,3.2,0.023781281102669798
HHS Region 10,4 wk ahead,percent,Bin,3.2,3.3,0.02310618830824774
HHS Region 10,4 wk ahead,percent,Bin,3.3,3.4,0.02232162776970637
HHS Region 10,4 wk ahead,percent,Bin,3.4,3.5,0.021429293693440436
HHS Region 10,4 wk ahead,percent,Bin,3.5,3.6,0.020433958552468705
HHS Region 10,4 wk ahead,percent,Bin,3.6,3.7,0.019344207658723724
HHS Region 10,4 wk ahead,percent,Bin,3.7,3.8,0.01817217326838303
HHS Region 10,4 wk ahead,percent,Bin,3.8,3.9,0.016933467560314854
HHS Region 10,4 wk ahead,percent,Bin,3.9,4,0.01564625029931863
HHS Region 10,4 wk ahead,percent,Bin,4,4.1,0.014330842708675781
HHS Region 10,4 wk ahead,percent,Bin,4.1,4.2,0.013008905550045292
HHS Region 10,4 wk ahead,percent,Bin,4.2,4.3,0.011702515769626666
HHS Region 10,4 wk ahead,percent,Bin,4.3,4.4,0.010433316315836664
HHS Region 10,4 wk ahead,percent,Bin,4.4,4.5,0.009221625746742698
HHS Region 10,4 wk ahead,percent,Bin,4.5,4.6,0.008085947585170412
HHS Region 10,4 wk ahead,percent,Bin,4.6,4.7,0.007042495991581066
HHS Region 10,4 wk ahead,percent,Bin,4.7,4.8,0.006104448113300841
HHS Region 10,4 wk ahead,percent,Bin,4.8,4.9,0.005281836874290148
HHS Region 10,4 wk ahead,percent,Bin,4.9,5,0.0045820211770803134
HHS Region 10,4 wk ahead,percent,Bin,5,5.1,0.004008832594253826
HHS Region 10,4 wk ahead,percent,Bin,5.1,5.2,0.003563343106407743
HHS Region 10,4 wk ahead,percent,Bin,5.2,5.3,0.0032438119346930136
HHS Region 10,4 wk ahead,percent,Bin,5.3,5.4,0.003045914220010071
HHS Region 10,4 wk ahead,percent,Bin,5.4,5.5,0.0029624209927412875
HHS Region 10,4 wk ahead,percent,Bin,5.5,5.6,0.002984020457518981
HHS Region 10,4 wk ahead,percent,Bin,5.6,5.7,0.0030993219248510178
HHS Region 10,4 wk ahead,percent,Bin,5.7,5.8,0.00329455536439935
HHS Region 10,4 wk ahead,percent,Bin,5.8,5.9,0.0035543919873983164
HHS Region 10,4 wk ahead,percent,Bin,5.9,6,0.003861791104776564
HHS Region 10,4 wk ahead,percent,Bin,6,6.1,0.0041985653745318
HHS Region 10,4 wk ahead,percent,Bin,6.1,6.2,0.004545924170788378
HHS Region 10,4 wk ahead,percent,Bin,6.2,6.3,0.00488503860434956
HHS Region 10,4 wk ahead,percent,Bin,6.3,6.4,0.005197676093839174
HHS Region 10,4 wk ahead,percent,Bin,6.4,6.5,0.005467151522545131
HHS Region 10,4 wk ahead,percent,Bin,6.5,6.6,0.005678876816544363
HHS Region 10,4 wk ahead,percent,Bin,6.6,6.7,0.005821233479103375
HHS Region 10,4 wk ahead,percent,Bin,6.7,6.8,0.0058860605755421055
HHS Region 10,4 wk ahead,percent,Bin,6.8,6.9,0.005868893917416185
HHS Region 10,4 wk ahead,percent,Bin,6.9,7,0.0057693195962917
HHS Region 10,4 wk ahead,percent,Bin,7,7.1,0.005590863964300734
HHS Region 10,4 wk ahead,percent,Bin,7.1,7.2,0.0053406181577716075
HHS Region 10,4 wk ahead,percent,Bin,7.2,7.3,0.0050283621124951085
HHS Region 10,4 wk ahead,percent,Bin,7.3,7.4,0.004666354104178972
HHS Region 10,4 wk ahead,percent,Bin,7.4,7.5,0.004268078321193027
HHS Region 10,4 wk ahead,percent,Bin,7.5,7.6,0.0038475261581376614
HHS Region 10,4 wk ahead,percent,Bin,7.6,7.7,0.003418419067088248
HHS Region 10,4 wk ahead,percent,Bin,7.7,7.8,0.002993371374196984
HHS Region 10,4 wk ahead,percent,Bin,7.8,7.9,0.002583329601314137
HHS Region 10,4 wk ahead,percent,Bin,7.9,8,0.0021973090902766314
HHS Region 10,4 wk ahead,percent,Bin,8,8.1,0.0018419867963692593
HHS Region 10,4 wk ahead,percent,Bin,8.1,8.2,0.0015218471509605017
HHS Region 10,4 wk ahead,percent,Bin,8.2,8.3,0.0012391993779827556
HHS Region 10,4 wk ahead,percent,Bin,8.3,8.4,9.94463236518383e-4
HHS Region 10,4 wk ahead,percent,Bin,8.4,8.5,7.865434510868469e-4
HHS Region 10,4 wk ahead,percent,Bin,8.5,8.6,6.13116284122934e-4
HHS Region 10,4 wk ahead,percent,Bin,8.6,8.7,4.7105914329134295e-4
HHS Region 10,4 wk ahead,percent,Bin,8.7,8.8,3.5666672937325505e-4
HHS Region 10,4 wk ahead,percent,Bin,8.8,8.9,2.6616033194032775e-4
HHS Region 10,4 wk ahead,percent,Bin,8.9,9,1.957540747694578e-4
HHS Region 10,4 wk ahead,percent,Bin,9,9.1,1.4188361847386135e-4
HHS Region 10,4 wk ahead,percent,Bin,9.1,9.2,1.0136145579197611e-4
HHS Region 10,4 wk ahead,percent,Bin,9.2,9.3,7.241500047581123e-5
HHS Region 10,4 wk ahead,percent,Bin,9.3,9.4,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,9.4,9.5,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,9.5,9.6,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,9.6,9.7,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,9.7,9.8,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,9.8,9.9,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,9.9,10,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10,10.1,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.1,10.2,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.2,10.3,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.3,10.4,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.4,10.5,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.5,10.6,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.6,10.7,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.7,10.8,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.8,10.9,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,10.9,11,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11,11.1,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.1,11.2,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.2,11.3,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.3,11.4,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.4,11.5,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.5,11.6,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.6,11.7,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.7,11.8,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.8,11.9,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,11.9,12,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12,12.1,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.1,12.2,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.2,12.3,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.3,12.4,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.4,12.5,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.5,12.6,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.6,12.7,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.7,12.8,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.8,12.9,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,12.9,13,6.609025220409895e-5
HHS Region 10,4 wk ahead,percent,Bin,13,100,6.609025220409895e-5
HHS Region 1,Season onset,week,Bin,40,41,7.827931577982899e-4
HHS Region 1,Season onset,week,Bin,41,42,0.0016678871952232725
HHS Region 1,Season onset,week,Bin,42,43,0.008390699246484426
HHS Region 1,Season onset,week,Bin,43,44,0.026925730121983363
HHS Region 1,Season onset,week,Bin,44,45,0.05443202339052843
HHS Region 1,Season onset,week,Bin,45,46,0.07100959846759365
HHS Region 1,Season onset,week,Bin,46,47,0.06805817162428142
HHS Region 1,Season onset,week,Bin,47,48,0.07164572513758291
HHS Region 1,Season onset,week,Bin,48,49,0.0983578476139801
HHS Region 1,Season onset,week,Bin,49,50,0.11518574766901304
HHS Region 1,Season onset,week,Bin,50,51,0.0901780777551304
HHS Region 1,Season onset,week,Bin,51,52,0.04487587165201658
HHS Region 1,Season onset,week,Bin,52,53,0.014961583746444235
HHS Region 1,Season onset,week,Bin,1,2,0.008330475545190367
HHS Region 1,Season onset,week,Bin,2,3,0.020732137196271642
HHS Region 1,Season onset,week,Bin,3,4,0.048857729988518755
HHS Region 1,Season onset,week,Bin,4,5,0.07732846025384786
HHS Region 1,Season onset,week,Bin,5,6,0.08106815260376882
HHS Region 1,Season onset,week,Bin,6,7,0.0560059987720523
HHS Region 1,Season onset,week,Bin,7,8,0.025279786867323788
HHS Region 1,Season onset,week,Bin,8,9,0.0073807048533845974
HHS Region 1,Season onset,week,Bin,9,10,0.00140435476721362
HHS Region 1,Season onset,week,Bin,10,11,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,11,12,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,12,13,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,13,14,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,14,15,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,15,16,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,16,17,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,17,18,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,18,19,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,19,20,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,20,21,6.491311249425507e-4
HHS Region 1,Season onset,week,Bin,none,none,0
HHS Region 1,Season peak week,week,Bin,40,41,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,41,42,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,42,43,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,43,44,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,44,45,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,45,46,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,46,47,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,47,48,6.354127841279653e-4
HHS Region 1,Season peak week,week,Bin,48,49,0.0010296907542772162
HHS Region 1,Season peak week,week,Bin,49,50,0.0056233425777655055
HHS Region 1,Season peak week,week,Bin,50,51,0.020028716949297653
HHS Region 1,Season peak week,week,Bin,51,52,0.04290016977316915
HHS Region 1,Season peak week,week,Bin,52,53,0.05539253204024088
HHS Region 1,Season peak week,week,Bin,1,2,0.044009011654695986
HHS Region 1,Season peak week,week,Bin,2,3,0.02699319651532426
HHS Region 1,Season peak week,week,Bin,3,4,0.032612555511509767
HHS Region 1,Season peak week,week,Bin,4,5,0.06735142927227332
HHS Region 1,Season peak week,week,Bin,5,6,0.10749784864606943
HHS Region 1,Season peak week,week,Bin,6,7,0.12050871228899046
HHS Region 1,Season peak week,week,Bin,7,8,0.10265374437853718
HHS Region 1,Season peak week,week,Bin,8,9,0.08015499879850402
HHS Region 1,Season peak week,week,Bin,9,10,0.07517383079900423
HHS Region 1,Season peak week,week,Bin,10,11,0.07968074685633232
HHS Region 1,Season peak week,week,Bin,11,12,0.06914364184424317
HHS Region 1,Season peak week,week,Bin,12,13,0.04134088051784595
HHS Region 1,Season peak week,week,Bin,13,14,0.016108645679944304
HHS Region 1,Season peak week,week,Bin,14,15,0.00399644500699335
HHS Region 1,Season peak week,week,Bin,15,16,6.742622946545589e-4
HHS Region 1,Season peak week,week,Bin,16,17,4.0845911346071507e-4
HHS Region 1,Season peak week,week,Bin,17,18,4.0845911346071507e-4
HHS Region 1,Season peak week,week,Bin,18,19,4.0845911346071507e-4
HHS Region 1,Season peak week,week,Bin,19,20,4.0845911346071507e-4
HHS Region 1,Season peak week,week,Bin,20,21,4.0845911346071507e-4
HHS Region 1,Season peak percentage,percent,Bin,0,0.1,8.468714564730686e-5
HHS Region 1,Season peak percentage,percent,Bin,0.1,0.2,1.6937429129461378e-4
HHS Region 1,Season peak percentage,percent,Bin,0.2,0.3,1.6937429129461367e-4
HHS Region 1,Season peak percentage,percent,Bin,0.3,0.4,1.6937429129461367e-4
HHS Region 1,Season peak percentage,percent,Bin,0.4,0.5,1.6937429129461367e-4
HHS Region 1,Season peak percentage,percent,Bin,0.5,0.6,1.6937429129461378e-4
HHS Region 1,Season peak percentage,percent,Bin,0.6,0.7,1.6937429129461386e-4
HHS Region 1,Season peak percentage,percent,Bin,0.7,0.8,1.7034015500286086e-4
HHS Region 1,Season peak percentage,percent,Bin,0.8,0.9,2.716988805892495e-4
HHS Region 1,Season peak percentage,percent,Bin,0.9,1,5.388146366000977e-4
HHS Region 1,Season peak percentage,percent,Bin,1,1.1,0.00101549413503049
HHS Region 1,Season peak percentage,percent,Bin,1.1,1.2,0.0018197780401572668
HHS Region 1,Season peak percentage,percent,Bin,1.2,1.3,0.003103864610877349
HHS Region 1,Season peak percentage,percent,Bin,1.3,1.4,0.005042410952860441
HHS Region 1,Season peak percentage,percent,Bin,1.4,1.5,0.0078076405565388
HHS Region 1,Season peak percentage,percent,Bin,1.5,1.6,0.011533956674400006
HHS Region 1,Season peak percentage,percent,Bin,1.6,1.7,0.016272463845787514
HHS Region 1,Season peak percentage,percent,Bin,1.7,1.8,0.021943021002093308
HHS Region 1,Season peak percentage,percent,Bin,1.8,1.9,0.02830858307712831
HHS Region 1,Season peak percentage,percent,Bin,1.9,2,0.034971258119407586
HHS Region 1,Season peak percentage,percent,Bin,2,2.1,0.041404096008036004
HHS Region 1,Season peak percentage,percent,Bin,2.1,2.2,0.04701594993013047
HHS Region 1,Season peak percentage,percent,Bin,2.2,2.3,0.051239935668316486
HHS Region 1,Season peak percentage,percent,Bin,2.3,2.4,0.05362554763707703
HHS Region 1,Season peak percentage,percent,Bin,2.4,2.5,0.053912157381166094
HHS Region 1,Season peak percentage,percent,Bin,2.5,2.6,0.05207439080327257
HHS Region 1,Season peak percentage,percent,Bin,2.6,2.7,0.048328473205403955
HHS Region 1,Season peak percentage,percent,Bin,2.7,2.8,0.04308644194079444
HHS Region 1,Season peak percentage,percent,Bin,2.8,2.9,0.03689026631447454
HHS Region 1,Season peak percentage,percent,Bin,2.9,3,0.030331284246677137
HHS Region 1,Season peak percentage,percent,Bin,3,3.1,0.023963097062251536
HHS Region 1,Season peak percentage,percent,Bin,3.1,3.2,0.018240391580938823
HHS Region 1,Season peak percentage,percent,Bin,3.2,3.3,0.013478987291764805
HHS Region 1,Season peak percentage,percent,Bin,3.3,3.4,0.009848378360854768
HHS Region 1,Season peak percentage,percent,Bin,3.4,3.5,0.007385044813547014
HHS Region 1,Season peak percentage,percent,Bin,3.5,3.6,0.0060180585776246865
HHS Region 1,Season peak percentage,percent,Bin,3.6,3.7,0.005600723683112571
HHS Region 1,Season peak percentage,percent,Bin,3.7,3.8,0.005933624401678736
HHS Region 1,Season peak percentage,percent,Bin,3.8,3.9,0.00678253249353266
HHS Region 1,Season peak percentage,percent,Bin,3.9,4,0.007898381894836007
HHS Region 1,Season peak percentage,percent,Bin,4,4.1,0.009036077402918237
HHS Region 1,Season peak percentage,percent,Bin,4.1,4.2,0.009978705975060531
HHS Region 1,Season peak percentage,percent,Bin,4.2,4.3,0.01056303040370911
HHS Region 1,Season peak percentage,percent,Bin,4.3,4.4,0.010697446499553932
HHS Region 1,Season peak percentage,percent,Bin,4.4,4.5,0.01036880684487698
HHS Region 1,Season peak percentage,percent,Bin,4.5,4.6,0.009633020247056914
HHS Region 1,Season peak percentage,percent,Bin,4.6,4.7,0.008593367204037836
HHS Region 1,Season peak percentage,percent,Bin,4.7,4.8,0.007374028429024303
HHS Region 1,Season peak percentage,percent,Bin,4.8,4.9,0.006095472476311704
HHS Region 1,Season peak percentage,percent,Bin,4.9,5,0.004858493614060466
HHS Region 1,Season peak percentage,percent,Bin,5,5.1,0.0037364243362137148
HHS Region 1,Season peak percentage,percent,Bin,5.1,5.2,0.0027755322962186068
HHS Region 1,Season peak percentage,percent,Bin,5.2,5.3,0.0020004101615920464
HHS Region 1,Season peak percentage,percent,Bin,5.3,5.4,0.001421075496837019
HHS Region 1,Season peak percentage,percent,Bin,5.4,5.5,0.0010428961452390523
HHS Region 1,Season peak percentage,percent,Bin,5.5,5.6,8.765985722332475e-4
HHS Region 1,Season peak percentage,percent,Bin,5.6,5.7,9.467436736509546e-4
HHS Region 1,Season peak percentage,percent,Bin,5.7,5.8,0.0012973605408122734
HHS Region 1,Season peak percentage,percent,Bin,5.8,5.9,0.0019906415227565195
HHS Region 1,Season peak percentage,percent,Bin,5.9,6,0.003093809008435556
HHS Region 1,Season peak percentage,percent,Bin,6,6.1,0.004656447555396274
HHS Region 1,Season peak percentage,percent,Bin,6.1,6.2,0.00667944645962703
HHS Region 1,Season peak percentage,percent,Bin,6.2,6.3,0.009081608628150934
HHS Region 1,Season peak percentage,percent,Bin,6.3,6.4,0.011683988562514284
HHS Region 1,Season peak percentage,percent,Bin,6.4,6.5,0.014216208149060968
HHS Region 1,Season peak percentage,percent,Bin,6.5,6.6,0.016355041962613157
HHS Region 1,Season peak percentage,percent,Bin,6.6,6.7,0.0177902070057474
HHS Region 1,Season peak percentage,percent,Bin,6.7,6.8,0.018296096485627834
HHS Region 1,Season peak percentage,percent,Bin,6.8,6.9,0.01778999905595117
HHS Region 1,Season peak percentage,percent,Bin,6.9,7,0.016354853328578788
HHS Region 1,Season peak percentage,percent,Bin,7,7.1,0.014215335541797252
HHS Region 1,Season peak percentage,percent,Bin,7.1,7.2,0.011681845839278296
HHS Region 1,Season peak percentage,percent,Bin,7.2,7.3,0.009076195599672366
HHS Region 1,Season peak percentage,percent,Bin,7.3,7.4,0.006667351186971049
HHS Region 1,Season peak percentage,percent,Bin,7.4,7.5,0.0046307361123596735
HHS Region 1,Season peak percentage,percent,Bin,7.5,7.6,0.0030405743383633784
HHS Region 1,Season peak percentage,percent,Bin,7.6,7.7,0.0018876081073584958
HHS Region 1,Season peak percentage,percent,Bin,7.7,7.8,0.001108025305841013
HHS Region 1,Season peak percentage,percent,Bin,7.8,7.9,6.148620067988255e-4
HHS Region 1,Season peak percentage,percent,Bin,7.9,8,3.225926723952048e-4
HHS Region 1,Season peak percentage,percent,Bin,8,8.1,2.0723375550091145e-4
HHS Region 1,Season peak percentage,percent,Bin,8.1,8.2,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.2,8.3,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.3,8.4,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.4,8.5,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.5,8.6,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.6,8.7,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.7,8.8,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.8,8.9,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,8.9,9,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9,9.1,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.1,9.2,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.2,9.3,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.3,9.4,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.4,9.5,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.5,9.6,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.6,9.7,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.7,9.8,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.8,9.9,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,9.9,10,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10,10.1,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.1,10.2,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.2,10.3,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.3,10.4,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.4,10.5,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.5,10.6,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.6,10.7,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.7,10.8,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.8,10.9,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,10.9,11,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11,11.1,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.1,11.2,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.2,11.3,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.3,11.4,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.4,11.5,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.5,11.6,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.6,11.7,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.7,11.8,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.8,11.9,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,11.9,12,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12,12.1,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.1,12.2,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.2,12.3,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.3,12.4,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.4,12.5,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.5,12.6,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.6,12.7,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.7,12.8,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.8,12.9,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,12.9,13,2.0611561228836174e-4
HHS Region 1,Season peak percentage,percent,Bin,13,100,2.0611561228836174e-4
HHS Region 1,1 wk ahead,percent,Bin,0,0.1,1.0232046417988178e-4
HHS Region 1,1 wk ahead,percent,Bin,0.1,0.2,4.105645096598879e-4
HHS Region 1,1 wk ahead,percent,Bin,0.2,0.3,9.418222907185283e-4
HHS Region 1,1 wk ahead,percent,Bin,0.3,0.4,0.0020069843224935335
HHS Region 1,1 wk ahead,percent,Bin,0.4,0.5,0.003971614771136797
HHS Region 1,1 wk ahead,percent,Bin,0.5,0.6,0.007292093348283321
HHS Region 1,1 wk ahead,percent,Bin,0.6,0.7,0.012420468279252422
HHS Region 1,1 wk ahead,percent,Bin,0.7,0.8,0.019602738178555484
HHS Region 1,1 wk ahead,percent,Bin,0.8,0.9,0.02864347062773866
HHS Region 1,1 wk ahead,percent,Bin,0.9,1,0.03871350092582102
HHS Region 1,1 wk ahead,percent,Bin,1,1.1,0.04835660825951812
