timezero,location,target,value
20190325,HHS Region 5,Season onset,20181217
20190325,HHS Region 5,Season peak week,20190311
20190325,HHS Region 5,Season peak percentage,3.6
20190325,HHS Region 5,1 wk ahead,2.1
20190325,HHS Region 5,2 wk ahead,1.8
20190325,HHS Region 5,3 wk ahead,1.6
20190325,HHS Region 5,4 wk ahead,1.3
20190325,HHS Region 6,Season onset,20181217
20190325,HHS Region 6,Season peak week,20190211
20190325,HHS Region 6,Season peak percentage,10.1
20190325,HHS Region 6,1 wk ahead,4
20190325,HHS Region 6,2 wk ahead,3.5
20190325,HHS Region 6,3 wk ahead,3
20190325,HHS Region 6,4 wk ahead,2.5
20190325,HHS Region 7,Season onset,20181210
20190325,HHS Region 7,Season peak week,20190311
20190325,HHS Region 7,Season peak percentage,5.7
20190325,HHS Region 7,1 wk ahead,2.3
20190325,HHS Region 7,2 wk ahead,1.9
20190325,HHS Region 7,3 wk ahead,1.2
20190325,HHS Region 7,4 wk ahead,1
20190325,HHS Region 8,Season onset,20181112
20190325,HHS Region 8,Season peak week,20190218
20190325,HHS Region 8,Season peak percentage,5.9
20190325,HHS Region 8,1 wk ahead,3
20190325,HHS Region 8,2 wk ahead,2.4
20190325,HHS Region 8,3 wk ahead,2.4
20190325,HHS Region 8,4 wk ahead,2.1
20190325,HHS Region 9,Season onset,20181126
20190325,HHS Region 9,Season peak week,20190211
20190325,HHS Region 9,Season peak percentage,3.7
20190325,HHS Region 9,1 wk ahead,3
20190325,HHS Region 9,2 wk ahead,2.5
20190325,HHS Region 9,3 wk ahead,2.3
20190325,HHS Region 9,4 wk ahead,2.1
20190325,HHS Region 10,Season onset,20181210
20190325,HHS Region 10,Season peak week,20190311
20190325,HHS Region 10,Season peak percentage,4.3
20190325,HHS Region 10,1 wk ahead,1.6
20190325,HHS Region 10,2 wk ahead,1
20190325,HHS Region 10,3 wk ahead,1
20190325,HHS Region 10,4 wk ahead,0.9
20190401,US National,Season onset,20181203
20190401,US National,Season peak week,20190211
20190401,US National,Season peak percentage,5.1
20190401,US National,1 wk ahead,2.3
20190401,US National,2 wk ahead,2
20190401,US National,3 wk ahead,1.7
20190401,US National,4 wk ahead,1.6
20190401,HHS Region 1,Season onset,20181203
20190401,HHS Region 1,Season peak week,20190204
20190401,HHS Region 1,Season peak percentage,3.9
20190401,HHS Region 1,1 wk ahead,2.3
20190401,HHS Region 1,2 wk ahead,2.1
20190401,HHS Region 1,3 wk ahead,1.5
20190401,HHS Region 1,4 wk ahead,1.3
20190401,HHS Region 2,Season onset,20181203
20190401,HHS Region 2,Season peak week,20190211
20190401,HHS Region 2,Season peak percentage,5.2
20190401,HHS Region 2,1 wk ahead,3.1
20190401,HHS Region 2,2 wk ahead,2.9
20190401,HHS Region 2,3 wk ahead,2.4
20190401,HHS Region 2,4 wk ahead,2.2
20190401,HHS Region 3,Season onset,20181210
20190401,HHS Region 3,Season peak week,20190218
20190401,HHS Region 3,Season peak percentage,4.6
20190401,HHS Region 3,1 wk ahead,2
20190401,HHS Region 3,2 wk ahead,1.5
20190401,HHS Region 3,3 wk ahead,1.2
20190401,HHS Region 3,4 wk ahead,1.1
20190401,HHS Region 4,Season onset,20181119
20190401,HHS Region 4,Season peak week,20190204
20190401,HHS Region 4,Season peak percentage,5.9
20190401,HHS Region 4,1 wk ahead,2
20190401,HHS Region 4,2 wk ahead,1.7
20190401,HHS Region 4,3 wk ahead,1.6
20190401,HHS Region 4,4 wk ahead,1.5
20190401,HHS Region 5,Season onset,20181217
20190401,HHS Region 5,Season peak week,20190311
20190401,HHS Region 5,Season peak percentage,3.6
20190401,HHS Region 5,1 wk ahead,1.8
20190401,HHS Region 5,2 wk ahead,1.6
20190401,HHS Region 5,3 wk ahead,1.3
20190401,HHS Region 5,4 wk ahead,1.2
20190401,HHS Region 6,Season onset,20181217
20190401,HHS Region 6,Season peak week,20190211
20190401,HHS Region 6,Season peak percentage,10.1
20190401,HHS Region 6,1 wk ahead,3.5
20190401,HHS Region 6,2 wk ahead,3
20190401,HHS Region 6,3 wk ahead,2.5
20190401,HHS Region 6,4 wk ahead,2.3
20190401,HHS Region 7,Season onset,20181210
20190401,HHS Region 7,Season peak week,20190311
20190401,HHS Region 7,Season peak percentage,5.7
20190401,HHS Region 7,1 wk ahead,1.9
20190401,HHS Region 7,2 wk ahead,1.2
20190401,HHS Region 7,3 wk ahead,1
20190401,HHS Region 7,4 wk ahead,0.9
20190401,HHS Region 8,Season onset,20181112
20190401,HHS Region 8,Season peak week,20190218
20190401,HHS Region 8,Season peak percentage,5.9
20190401,HHS Region 8,1 wk ahead,2.4
20190401,HHS Region 8,2 wk ahead,2.4
20190401,HHS Region 8,3 wk ahead,2.1
20190401,HHS Region 8,4 wk ahead,2.2
20190401,HHS Region 9,Season onset,20181126
20190401,HHS Region 9,Season peak week,20190211
20190401,HHS Region 9,Season peak percentage,3.7
20190401,HHS Region 9,1 wk ahead,2.5
20190401,HHS Region 9,2 wk ahead,2.3
20190401,HHS Region 9,3 wk ahead,2.1
20190401,HHS Region 9,4 wk ahead,1.8
20190401,HHS Region 10,Season onset,20181210
20190401,HHS Region 10,Season peak week,20190311
20190401,HHS Region 10,Season peak percentage,4.3
20190401,HHS Region 10,1 wk ahead,1
20190401,HHS Region 10,2 wk ahead,1
20190401,HHS Region 10,3 wk ahead,0.9
20190401,HHS Region 10,4 wk ahead,0.9
20190408,US National,Season onset,20181203
20190408,US National,Season peak week,20190211
20190408,US National,Season peak percentage,5.1
20190408,US National,1 wk ahead,2
20190408,US National,2 wk ahead,1.7
20190408,US National,3 wk ahead,1.6
20190408,US National,4 wk ahead,1.5
20190408,HHS Region 1,Season onset,20181203
20190408,HHS Region 1,Season peak week,20190204
20190408,HHS Region 1,Season peak percentage,3.9
20190408,HHS Region 1,1 wk ahead,2.1
20190408,HHS Region 1,2 wk ahead,1.5
20190408,HHS Region 1,3 wk ahead,1.3
20190408,HHS Region 1,4 wk ahead,1.2
20190408,HHS Region 2,Season onset,20181203
20190408,HHS Region 2,Season peak week,20190211
20190408,HHS Region 2,Season peak percentage,5.2
20190408,HHS Region 2,1 wk ahead,2.9
20190408,HHS Region 2,2 wk ahead,2.4
20190408,HHS Region 2,3 wk ahead,2.2
20190408,HHS Region 2,4 wk ahead,2.2
20190408,HHS Region 3,Season onset,20181210
20190408,HHS Region 3,Season peak week,20190218
20190408,HHS Region 3,Season peak percentage,4.6
20190408,HHS Region 3,1 wk ahead,1.5
20190408,HHS Region 3,2 wk ahead,1.2
20190408,HHS Region 3,3 wk ahead,1.1
20190408,HHS Region 3,4 wk ahead,1
20190408,HHS Region 4,Season onset,20181119
20190408,HHS Region 4,Season peak week,20190204
20190408,HHS Region 4,Season peak percentage,5.9
20190408,HHS Region 4,1 wk ahead,1.7
20190408,HHS Region 4,2 wk ahead,1.6
20190408,HHS Region 4,3 wk ahead,1.5
20190408,HHS Region 4,4 wk ahead,1.4
20190408,HHS Region 5,Season onset,20181217
20190408,HHS Region 5,Season peak week,20190311
20190408,HHS Region 5,Season peak percentage,3.6
20190408,HHS Region 5,1 wk ahead,1.6
20190408,HHS Region 5,2 wk ahead,1.3
20190408,HHS Region 5,3 wk ahead,1.2
20190408,HHS Region 5,4 wk ahead,1.1
20190408,HHS Region 6,Season onset,20181217
20190408,HHS Region 6,Season peak week,20190211
20190408,HHS Region 6,Season peak percentage,10.1
20190408,HHS Region 6,1 wk ahead,3
20190408,HHS Region 6,2 wk ahead,2.5
20190408,HHS Region 6,3 wk ahead,2.3
20190408,HHS Region 6,4 wk ahead,2.2
20190408,HHS Region 7,Season onset,20181210
20190408,HHS Region 7,Season peak week,20190311
20190408,HHS Region 7,Season peak percentage,5.7
20190408,HHS Region 7,1 wk ahead,1.2
20190408,HHS Region 7,2 wk ahead,1
20190408,HHS Region 7,3 wk ahead,0.9
20190408,HHS Region 7,4 wk ahead,0.8
20190408,HHS Region 8,Season onset,20181112
20190408,HHS Region 8,Season peak week,20190218
20190408,HHS Region 8,Season peak percentage,5.9
20190408,HHS Region 8,1 wk ahead,2.4
20190408,HHS Region 8,2 wk ahead,2.1
20190408,HHS Region 8,3 wk ahead,2.2
20190408,HHS Region 8,4 wk ahead,2
20190408,HHS Region 9,Season onset,20181126
20190408,HHS Region 9,Season peak week,20190211
20190408,HHS Region 9,Season peak percentage,3.7
20190408,HHS Region 9,1 wk ahead,2.3
20190408,HHS Region 9,2 wk ahead,2.1
20190408,HHS Region 9,3 wk ahead,1.8
20190408,HHS Region 9,4 wk ahead,1.8
20190408,HHS Region 10,Season onset,20181210
20190408,HHS Region 10,Season peak week,20190311
20190408,HHS Region 10,Season peak percentage,4.3
20190408,HHS Region 10,1 wk ahead,1
20190408,HHS Region 10,2 wk ahead,0.9
20190408,HHS Region 10,3 wk ahead,0.9
20190408,HHS Region 10,4 wk ahead,0.8
20190415,US National,Season onset,20181203
20190415,US National,Season peak week,20190211
20190415,US National,Season peak percentage,5.1
20190415,US National,1 wk ahead,1.7
20190415,US National,2 wk ahead,1.6
20190415,US National,3 wk ahead,1.5
20190415,US National,4 wk ahead,1.5
20190415,HHS Region 1,Season onset,20181203
20190415,HHS Region 1,Season peak week,20190204
20190415,HHS Region 1,Season peak percentage,3.9
20190415,HHS Region 1,1 wk ahead,1.5
20190415,HHS Region 1,2 wk ahead,1.3
20190415,HHS Region 1,3 wk ahead,1.2
20190415,HHS Region 1,4 wk ahead,1.2
20190415,HHS Region 2,Season onset,20181203
20190415,HHS Region 2,Season peak week,20190211
20190415,HHS Region 2,Season peak percentage,5.2
20190415,HHS Region 2,1 wk ahead,2.4
20190415,HHS Region 2,2 wk ahead,2.2
20190415,HHS Region 2,3 wk ahead,2.2
20190415,HHS Region 2,4 wk ahead,2.4
20190415,HHS Region 3,Season onset,20181210
20190415,HHS Region 3,Season peak week,20190218
20190415,HHS Region 3,Season peak percentage,4.6
20190415,HHS Region 3,1 wk ahead,1.2
20190415,HHS Region 3,2 wk ahead,1.1
20190415,HHS Region 3,3 wk ahead,1
20190415,HHS Region 3,4 wk ahead,0.9
20190415,HHS Region 4,Season onset,20181119
20190415,HHS Region 4,Season peak week,20190204
20190415,HHS Region 4,Season peak percentage,5.9
20190415,HHS Region 4,1 wk ahead,1.6
20190415,HHS Region 4,2 wk ahead,1.5
20190415,HHS Region 4,3 wk ahead,1.4
20190415,HHS Region 4,4 wk ahead,1.3
20190415,HHS Region 5,Season onset,20181217
20190415,HHS Region 5,Season peak week,20190311
20190415,HHS Region 5,Season peak percentage,3.6
20190415,HHS Region 5,1 wk ahead,1.3
20190415,HHS Region 5,2 wk ahead,1.2
20190415,HHS Region 5,3 wk ahead,1.1
20190415,HHS Region 5,4 wk ahead,1.1
20190415,HHS Region 6,Season onset,20181217
20190415,HHS Region 6,Season peak week,20190211
20190415,HHS Region 6,Season peak percentage,10.1
20190415,HHS Region 6,1 wk ahead,2.5
20190415,HHS Region 6,2 wk ahead,2.3
20190415,HHS Region 6,3 wk ahead,2.2
20190415,HHS Region 6,4 wk ahead,2.2
20190415,HHS Region 7,Season onset,20181210
20190415,HHS Region 7,Season peak week,20190311
20190415,HHS Region 7,Season peak percentage,5.7
20190415,HHS Region 7,1 wk ahead,1
20190415,HHS Region 7,2 wk ahead,0.9
20190415,HHS Region 7,3 wk ahead,0.8
20190415,HHS Region 7,4 wk ahead,0.8
20190415,HHS Region 8,Season onset,20181112
20190415,HHS Region 8,Season peak week,20190218
20190415,HHS Region 8,Season peak percentage,5.9
20190415,HHS Region 8,1 wk ahead,2.1
20190415,HHS Region 8,2 wk ahead,2.2
20190415,HHS Region 8,3 wk ahead,2
20190415,HHS Region 8,4 wk ahead,2
20190415,HHS Region 9,Season onset,20181126
20190415,HHS Region 9,Season peak week,20190211
20190415,HHS Region 9,Season peak percentage,3.7
20190415,HHS Region 9,1 wk ahead,2.1
20190415,HHS Region 9,2 wk ahead,1.8
20190415,HHS Region 9,3 wk ahead,1.8
20190415,HHS Region 9,4 wk ahead,1.8
20190415,HHS Region 10,Season onset,20181210
20190415,HHS Region 10,Season peak week,20190311
20190415,HHS Region 10,Season peak percentage,4.3
20190415,HHS Region 10,1 wk ahead,0.9
20190415,HHS Region 10,2 wk ahead,0.9
20190415,HHS Region 10,3 wk ahead,0.8
20190415,HHS Region 10,4 wk ahead,0.7
20190422,US National,Season onset,20181203
20190422,US National,Season peak week,20190211
20190422,US National,Season peak percentage,5.1
20190422,US National,1 wk ahead,1.6
20190422,US National,2 wk ahead,1.5
20190422,US National,3 wk ahead,1.5
20190422,US National,4 wk ahead,1.4
20190422,HHS Region 1,Season onset,20181203
20190422,HHS Region 1,Season peak week,20190204
20190422,HHS Region 1,Season peak percentage,3.9
20190422,HHS Region 1,1 wk ahead,1.3
20190422,HHS Region 1,2 wk ahead,1.2
20190422,HHS Region 1,3 wk ahead,1.2
20190422,HHS Region 1,4 wk ahead,0.9
20190422,HHS Region 2,Season onset,20181203
20190422,HHS Region 2,Season peak week,20190211
20190422,HHS Region 2,Season peak percentage,5.2
20190422,HHS Region 2,1 wk ahead,2.2
20190422,HHS Region 2,2 wk ahead,2.2
20190422,HHS Region 2,3 wk ahead,2.4
20190422,HHS Region 2,4 wk ahead,2.2
20190422,HHS Region 3,Season onset,20181210
20190422,HHS Region 3,Season peak week,20190218
20190422,HHS Region 3,Season peak percentage,4.6
20190422,HHS Region 3,1 wk ahead,1.1
20190422,HHS Region 3,2 wk ahead,1
20190422,HHS Region 3,3 wk ahead,0.9
20190422,HHS Region 3,4 wk ahead,1
20190422,HHS Region 4,Season onset,20181119
20190422,HHS Region 4,Season peak week,20190204
20190422,HHS Region 4,Season peak percentage,5.9
20190422,HHS Region 4,1 wk ahead,1.5
20190422,HHS Region 4,2 wk ahead,1.4
20190422,HHS Region 4,3 wk ahead,1.3
20190422,HHS Region 4,4 wk ahead,1.1
20190422,HHS Region 5,Season onset,20181217
20190422,HHS Region 5,Season peak week,20190311
20190422,HHS Region 5,Season peak percentage,3.6
20190422,HHS Region 5,1 wk ahead,1.2
20190422,HHS Region 5,2 wk ahead,1.1
20190422,HHS Region 5,3 wk ahead,1.1
20190422,HHS Region 5,4 wk ahead,1
20190422,HHS Region 6,Season onset,20181217
20190422,HHS Region 6,Season peak week,20190211
20190422,HHS Region 6,Season peak percentage,10.1
20190422,HHS Region 6,1 wk ahead,2.3
20190422,HHS Region 6,2 wk ahead,2.2
20190422,HHS Region 6,3 wk ahead,2.2
20190422,HHS Region 6,4 wk ahead,2.5
20190422,HHS Region 7,Season onset,20181210
20190422,HHS Region 7,Season peak week,20190311
20190422,HHS Region 7,Season peak percentage,5.7
20190422,HHS Region 7,1 wk ahead,0.9
20190422,HHS Region 7,2 wk ahead,0.8
20190422,HHS Region 7,3 wk ahead,0.8
20190422,HHS Region 7,4 wk ahead,0.8
20190422,HHS Region 8,Season onset,20181112
20190422,HHS Region 8,Season peak week,20190218
20190422,HHS Region 8,Season peak percentage,5.9
20190422,HHS Region 8,1 wk ahead,2.2
20190422,HHS Region 8,2 wk ahead,2
20190422,HHS Region 8,3 wk ahead,2
20190422,HHS Region 8,4 wk ahead,1.9
20190422,HHS Region 9,Season onset,20181126
20190422,HHS Region 9,Season peak week,20190211
20190422,HHS Region 9,Season peak percentage,3.7
20190422,HHS Region 9,1 wk ahead,1.8
20190422,HHS Region 9,2 wk ahead,1.8
20190422,HHS Region 9,3 wk ahead,1.8
20190422,HHS Region 9,4 wk ahead,1.8
20190422,HHS Region 10,Season onset,20181210
20190422,HHS Region 10,Season peak week,20190311
20190422,HHS Region 10,Season peak percentage,4.3
20190422,HHS Region 10,1 wk ahead,0.9
20190422,HHS Region 10,2 wk ahead,0.8
20190422,HHS Region 10,3 wk ahead,0.7
20190422,HHS Region 10,4 wk ahead,0.6
20190429,US National,Season onset,20181203
20190429,US National,Season peak week,20190211
20190429,US National,Season peak percentage,5.1
20190429,US National,1 wk ahead,1.5
20190429,US National,2 wk ahead,1.5
20190429,US National,3 wk ahead,1.4
20190429,US National,4 wk ahead,1.4
20190429,HHS Region 1,Season onset,20181203
20190429,HHS Region 1,Season peak week,20190204
20190429,HHS Region 1,Season peak percentage,3.9
20190429,HHS Region 1,1 wk ahead,1.2
20190429,HHS Region 1,2 wk ahead,1.2
20190429,HHS Region 1,3 wk ahead,0.9
20190429,HHS Region 1,4 wk ahead,0.9
20190429,HHS Region 2,Season onset,20181203
20190429,HHS Region 2,Season peak week,20190211
20190429,HHS Region 2,Season peak percentage,5.2
20190429,HHS Region 2,1 wk ahead,2.2
20190429,HHS Region 2,2 wk ahead,2.4
20190429,HHS Region 2,3 wk ahead,2.2
20190429,HHS Region 2,4 wk ahead,2.1
20190429,HHS Region 3,Season onset,20181210
20190429,HHS Region 3,Season peak week,20190218
20190429,HHS Region 3,Season peak percentage,4.6
20190429,HHS Region 3,1 wk ahead,1
20190429,HHS Region 3,2 wk ahead,0.9
20190429,HHS Region 3,3 wk ahead,1
20190429,HHS Region 3,4 wk ahead,0.9
20190429,HHS Region 4,Season onset,20181119
20190429,HHS Region 4,Season peak week,20190204
20190429,HHS Region 4,Season peak percentage,5.9
20190429,HHS Region 4,1 wk ahead,1.4
20190429,HHS Region 4,2 wk ahead,1.3
20190429,HHS Region 4,3 wk ahead,1.1
20190429,HHS Region 4,4 wk ahead,1.2
20190429,HHS Region 5,Season onset,20181217
20190429,HHS Region 5,Season peak week,20190311
20190429,HHS Region 5,Season peak percentage,3.6
20190429,HHS Region 5,1 wk ahead,1.1
20190429,HHS Region 5,2 wk ahead,1.1
20190429,HHS Region 5,3 wk ahead,1
20190429,HHS Region 5,4 wk ahead,1.1
20190429,HHS Region 6,Season onset,20181217
20190429,HHS Region 6,Season peak week,20190211
20190429,HHS Region 6,Season peak percentage,10.1
20190429,HHS Region 6,1 wk ahead,2.2
20190429,HHS Region 6,2 wk ahead,2.2
20190429,HHS Region 6,3 wk ahead,2.5
20190429,HHS Region 6,4 wk ahead,1.9
20190429,HHS Region 7,Season onset,20181210
20190429,HHS Region 7,Season peak week,20190311
20190429,HHS Region 7,Season peak percentage,5.7
20190429,HHS Region 7,1 wk ahead,0.8
20190429,HHS Region 7,2 wk ahead,0.8
20190429,HHS Region 7,3 wk ahead,0.8
20190429,HHS Region 7,4 wk ahead,0.6
20190429,HHS Region 8,Season onset,20181112
20190429,HHS Region 8,Season peak week,20190218
20190429,HHS Region 8,Season peak percentage,5.9
20190429,HHS Region 8,1 wk ahead,2
20190429,HHS Region 8,2 wk ahead,2
20190429,HHS Region 8,3 wk ahead,1.9
20190429,HHS Region 8,4 wk ahead,1.9
20190429,HHS Region 9,Season onset,20181126
20190429,HHS Region 9,Season peak week,20190211
20190429,HHS Region 9,Season peak percentage,3.7
20190429,HHS Region 9,1 wk ahead,1.8
20190429,HHS Region 9,2 wk ahead,1.8
20190429,HHS Region 9,3 wk ahead,1.8
20190429,HHS Region 9,4 wk ahead,1.9
20190429,HHS Region 10,Season onset,20181210
20190429,HHS Region 10,Season peak week,20190311
20190429,HHS Region 10,Season peak percentage,4.3
20190429,HHS Region 10,1 wk ahead,0.8
20190429,HHS Region 10,2 wk ahead,0.7
20190429,HHS Region 10,3 wk ahead,0.6
20190429,HHS Region 10,4 wk ahead,0.8
20190506,US National,Season onset,20181203
20190506,US National,Season peak week,20190211
20190506,US National,Season peak percentage,5.1
20190506,US National,1 wk ahead,1.5
20190506,US National,2 wk ahead,1.4
20190506,US National,3 wk ahead,1.4
20190506,US National,4 wk ahead,1.2
20190506,HHS Region 1,Season onset,20181203
20190506,HHS Region 1,Season peak week,20190204
20190506,HHS Region 1,Season peak percentage,3.9
20190506,HHS Region 1,1 wk ahead,1.2
20190506,HHS Region 1,2 wk ahead,0.9
20190506,HHS Region 1,3 wk ahead,0.9
20190506,HHS Region 1,4 wk ahead,0.7
20190506,HHS Region 2,Season onset,20181203
20190506,HHS Region 2,Season peak week,20190211
20190506,HHS Region 2,Season peak percentage,5.2
20190506,HHS Region 2,1 wk ahead,2.4
20190506,HHS Region 2,2 wk ahead,2.2
20190506,HHS Region 2,3 wk ahead,2.1
20190506,HHS Region 2,4 wk ahead,1.8
20190506,HHS Region 3,Season onset,20181210
20190506,HHS Region 3,Season peak week,20190218
20190506,HHS Region 3,Season peak percentage,4.6
20190506,HHS Region 3,1 wk ahead,0.9
20190506,HHS Region 3,2 wk ahead,1
20190506,HHS Region 3,3 wk ahead,0.9
20190506,HHS Region 3,4 wk ahead,0.9
20190506,HHS Region 4,Season onset,20181119
20190506,HHS Region 4,Season peak week,20190204
20190506,HHS Region 4,Season peak percentage,5.9
20190506,HHS Region 4,1 wk ahead,1.3
20190506,HHS Region 4,2 wk ahead,1.1
20190506,HHS Region 4,3 wk ahead,1.2
20190506,HHS Region 4,4 wk ahead,0.9
20190506,HHS Region 5,Season onset,20181217
20190506,HHS Region 5,Season peak week,20190311
20190506,HHS Region 5,Season peak percentage,3.6
20190506,HHS Region 5,1 wk ahead,1.1
20190506,HHS Region 5,2 wk ahead,1
20190506,HHS Region 5,3 wk ahead,1.1
20190506,HHS Region 5,4 wk ahead,0.9
20190506,HHS Region 6,Season onset,20181217
20190506,HHS Region 6,Season peak week,20190211
20190506,HHS Region 6,Season peak percentage,10.1
20190506,HHS Region 6,1 wk ahead,2.2
20190506,HHS Region 6,2 wk ahead,2.5
20190506,HHS Region 6,3 wk ahead,1.9
20190506,HHS Region 6,4 wk ahead,1.9
20190506,HHS Region 7,Season onset,20181210
